PARK,PLOT,SPECIES,Date,Phenophase,Value
BR,ALONE,EPIDEN,2024-05-28,B,
BR,ALONE,EPIDEN,2024-05-28,FL,
BR,ALONE,EPIDEN,2024-05-28,FR,
BR,ALONE,EPIDEN,2024-05-31,V,12
BR,ALONE,EPIDEN,2024-05-31,B,
BR,ALONE,EPIDEN,2024-05-31,FL,
BR,ALONE,EPIDEN,2024-05-31,FR,
BR,ALONE,EPIDEN,2024-06-07,V,12
BR,ALONE,EPIDEN,2024-06-07,B,
BR,ALONE,EPIDEN,2024-06-07,FL,
BR,ALONE,EPIDEN,2024-06-07,FR,
BR,ALONE,EPIDEN,2024-06-11,V,12
BR,ALONE,EPIDEN,2024-06-11,B,
BR,ALONE,EPIDEN,2024-06-11,FL,
BR,ALONE,EPIDEN,2024-06-11,FR,
BR,ALONE,EPIDEN,2024-06-14,V,12
BR,ALONE,EPIDEN,2024-06-14,B,
BR,ALONE,EPIDEN,2024-06-14,FL,
BR,ALONE,EPIDEN,2024-06-14,FR,
BR,ALONE,EPIDEN,2024-06-18,V,12
BR,ALONE,EPIDEN,2024-06-18,B,
BR,ALONE,EPIDEN,2024-06-18,FL,
BR,ALONE,EPIDEN,2024-06-18,FR,
BR,ALONE,EPIDEN,2024-06-21,V,12
BR,ALONE,EPIDEN,2024-06-21,B,
BR,ALONE,EPIDEN,2024-06-21,FL,
BR,ALONE,EPIDEN,2024-06-21,FR,
BR,ALONE,EPIDEN,2024-06-25,V,10
BR,ALONE,EPIDEN,2024-06-25,B,2
BR,ALONE,EPIDEN,2024-06-25,FL,
BR,ALONE,EPIDEN,2024-06-25,FR,
BR,ALONE,EPIDEN,2024-06-28,V,
BR,ALONE,EPIDEN,2024-06-28,B,12
BR,ALONE,EPIDEN,2024-06-28,FL,2
BR,ALONE,EPIDEN,2024-06-28,FR,
BR,ALONE,EPIDEN,2024-07-02,V,3
BR,ALONE,EPIDEN,2024-07-02,B,8
BR,ALONE,EPIDEN,2024-07-02,FL,7
BR,ALONE,EPIDEN,2024-07-02,FR,0
BR,ALONE,GILCAP,2024-03-01,V,9
BR,ALONE,GILCAP,2024-03-01,B,
BR,ALONE,GILCAP,2024-03-01,FL,
BR,ALONE,GILCAP,2024-03-01,FR,
BR,ALONE,GILCAP,2024-03-08,V,9
BR,ALONE,GILCAP,2024-03-08,B,
BR,ALONE,GILCAP,2024-03-08,FL,
BR,ALONE,GILCAP,2024-03-08,FR,
BR,ALONE,GILCAP,2024-03-15,V,9
BR,ALONE,GILCAP,2024-03-15,B,
BR,ALONE,GILCAP,2024-03-15,FL,
BR,ALONE,GILCAP,2024-03-15,FR,
BR,ALONE,GILCAP,2024-03-20,V,9
BR,ALONE,GILCAP,2024-03-20,B,
BR,ALONE,GILCAP,2024-03-20,FL,
BR,ALONE,GILCAP,2024-03-20,FR,
BR,ALONE,GILCAP,2024-03-26,V,9
BR,ALONE,GILCAP,2024-03-26,B,
BR,ALONE,GILCAP,2024-03-26,FL,
BR,ALONE,GILCAP,2024-03-26,FR,
BR,ALONE,GILCAP,2024-04-02,V,9
BR,ALONE,GILCAP,2024-04-02,B,
BR,ALONE,GILCAP,2024-04-02,FL,
BR,ALONE,GILCAP,2024-04-02,FR,
BR,ALONE,GILCAP,2024-04-05,V,9
BR,ALONE,GILCAP,2024-04-05,B,
BR,ALONE,GILCAP,2024-04-05,FL,
BR,ALONE,GILCAP,2024-04-05,FR,
BR,ALONE,GILCAP,2024-04-09,V,9
BR,ALONE,GILCAP,2024-04-09,B,
BR,ALONE,GILCAP,2024-04-09,FL,
BR,ALONE,GILCAP,2024-04-09,FR,
BR,ALONE,GILCAP,2024-04-12,V,9
BR,ALONE,GILCAP,2024-04-12,B,
BR,ALONE,GILCAP,2024-04-12,FL,
BR,ALONE,GILCAP,2024-04-12,FR,
BR,ALONE,GILCAP,2024-04-16,V,9
BR,ALONE,GILCAP,2024-04-16,B,
BR,ALONE,GILCAP,2024-04-16,FL,
BR,ALONE,GILCAP,2024-04-16,FR,
BR,ALONE,GILCAP,2024-04-19,V,9
BR,ALONE,GILCAP,2024-04-19,B,
BR,ALONE,GILCAP,2024-04-19,FL,
BR,ALONE,GILCAP,2024-04-19,FR,
BR,ALONE,GILCAP,2024-04-23,V,9
BR,ALONE,GILCAP,2024-04-23,B,
BR,ALONE,GILCAP,2024-04-23,FL,
BR,ALONE,GILCAP,2024-04-23,FR,
BR,ALONE,GILCAP,2024-04-26,V,9
BR,ALONE,GILCAP,2024-04-26,B,
BR,ALONE,GILCAP,2024-04-26,FL,
BR,ALONE,GILCAP,2024-04-26,FR,
BR,ALONE,GILCAP,2024-05-03,V,9
BR,ALONE,GILCAP,2024-05-03,B,
BR,ALONE,GILCAP,2024-05-03,FL,
BR,ALONE,GILCAP,2024-05-03,FR,
BR,ALONE,GILCAP,2024-05-07,V,11
BR,ALONE,GILCAP,2024-05-07,B,1
BR,ALONE,GILCAP,2024-05-07,FL,
BR,ALONE,GILCAP,2024-05-07,FR,
BR,ALONE,GILCAP,2024-05-10,V,7
BR,ALONE,GILCAP,2024-05-10,B,2
BR,ALONE,GILCAP,2024-05-10,FL,
BR,ALONE,GILCAP,2024-05-10,FR,
BR,ALONE,GILCAP,2024-05-14,V,7
BR,ALONE,GILCAP,2024-05-14,B,2
BR,ALONE,GILCAP,2024-05-14,FL,
BR,ALONE,GILCAP,2024-05-14,FR,
BR,ALONE,GILCAP,2024-05-17,V,4
BR,ALONE,GILCAP,2024-05-17,B,4
BR,ALONE,GILCAP,2024-05-17,FL,
BR,ALONE,GILCAP,2024-05-17,FR,
BR,ALONE,GILCAP,2024-05-21,V,7
BR,ALONE,GILCAP,2024-05-21,B,1
BR,ALONE,GILCAP,2024-05-21,FL,
BR,ALONE,GILCAP,2024-05-21,FR,
BR,ALONE,GILCAP,2024-05-24,V,8
BR,ALONE,GILCAP,2024-05-24,B,1
BR,ALONE,GILCAP,2024-05-24,FL,
BR,ALONE,GILCAP,2024-05-24,FR,
BR,ALONE,GILCAP,2024-05-28,V,5
BR,ALONE,GILCAP,2024-05-28,B,4
BR,ALONE,GILCAP,2024-05-28,FL,
BR,ALONE,GILCAP,2024-05-28,FR,
BR,ALONE,GILCAP,2024-05-31,V,4
BR,ALONE,GILCAP,2024-05-31,B,5
BR,ALONE,GILCAP,2024-05-31,FL,
BR,ALONE,GILCAP,2024-05-31,FR,
BR,ALONE,GILCAP,2024-06-07,V,2
BR,ALONE,GILCAP,2024-06-07,B,7
BR,ALONE,GILCAP,2024-06-07,FL,
BR,ALONE,GILCAP,2024-06-07,FR,
BR,ALONE,GILCAP,2024-06-11,V,1
BR,ALONE,GILCAP,2024-06-11,B,8
BR,ALONE,GILCAP,2024-06-11,FL,
BR,ALONE,GILCAP,2024-06-11,FR,
BR,ALONE,GILCAP,2024-06-14,V,1
BR,ALONE,GILCAP,2024-06-14,B,8
BR,ALONE,GILCAP,2024-06-14,FL,
BR,ALONE,GILCAP,2024-06-14,FR,
BR,ALONE,GILCAP,2024-06-18,V,2
BR,ALONE,GILCAP,2024-06-18,B,7
BR,ALONE,GILCAP,2024-06-18,FL,
BR,ALONE,GILCAP,2024-06-18,FR,
BR,ALONE,GILCAP,2024-06-21,V,2
BR,ALONE,GILCAP,2024-06-21,B,7
BR,ALONE,GILCAP,2024-06-21,FL,
BR,ALONE,GILCAP,2024-06-21,FR,
BR,ALONE,GILCAP,2024-06-25,V,0
BR,ALONE,GILCAP,2024-06-25,B,9
BR,ALONE,GILCAP,2024-06-25,FL,
BR,ALONE,GILCAP,2024-06-25,FR,
BR,ALONE,GILCAP,2024-06-28,V,0
BR,ALONE,GILCAP,2024-06-28,B,7
BR,ALONE,GILCAP,2024-06-28,FL,2
BR,ALONE,GILCAP,2024-06-28,FR,0
BR,ALONE,GILCAP,2024-07-02,V,1
BR,ALONE,GILCAP,2024-07-02,B,6
BR,ALONE,GILCAP,2024-07-02,FL,3
BR,ALONE,GILCAP,2024-07-02,FR,0
BR,ALONE,COLLOM,2024-03-01,V,10
BR,ALONE,COLLOM,2024-03-01,B,
BR,ALONE,COLLOM,2024-03-01,FL,
BR,ALONE,COLLOM,2024-03-01,FR,
BR,ALONE,COLLOM,2024-03-08,V,10
BR,ALONE,COLLOM,2024-03-08,B,
BR,ALONE,COLLOM,2024-03-08,FL,
BR,ALONE,COLLOM,2024-03-08,FR,
BR,ALONE,COLLOM,2024-03-15,V,10
BR,ALONE,COLLOM,2024-03-15,B,
BR,ALONE,COLLOM,2024-03-15,FL,
BR,ALONE,COLLOM,2024-03-15,FR,
BR,ALONE,COLLOM,2024-03-20,V,10
BR,ALONE,COLLOM,2024-03-20,B,
BR,ALONE,COLLOM,2024-03-20,FL,
BR,ALONE,COLLOM,2024-03-20,FR,
BR,ALONE,COLLOM,2024-03-26,V,10
BR,ALONE,COLLOM,2024-03-26,B,
BR,ALONE,COLLOM,2024-03-26,FL,
BR,ALONE,COLLOM,2024-03-26,FR,
BR,ALONE,COLLOM,2024-04-02,V,10
BR,ALONE,COLLOM,2024-04-02,B,
BR,ALONE,COLLOM,2024-04-02,FL,
BR,ALONE,COLLOM,2024-04-02,FR,
BR,ALONE,COLLOM,2024-04-05,V,9
BR,ALONE,COLLOM,2024-04-05,B,
BR,ALONE,COLLOM,2024-04-05,FL,
BR,ALONE,COLLOM,2024-04-05,FR,
BR,ALONE,COLLOM,2024-04-09,V,9
BR,ALONE,COLLOM,2024-04-09,B,
BR,ALONE,COLLOM,2024-04-09,FL,
BR,ALONE,COLLOM,2024-04-09,FR,
BR,ALONE,COLLOM,2024-04-12,V,10
BR,ALONE,COLLOM,2024-04-12,B,
BR,ALONE,COLLOM,2024-04-12,FL,
BR,ALONE,COLLOM,2024-04-12,FR,
BR,ALONE,COLLOM,2024-04-16,V,9
BR,ALONE,COLLOM,2024-04-16,B,
BR,ALONE,COLLOM,2024-04-16,FL,
BR,ALONE,COLLOM,2024-04-16,FR,
BR,ALONE,COLLOM,2024-04-19,V,9
BR,ALONE,COLLOM,2024-04-19,B,
BR,ALONE,COLLOM,2024-04-19,FL,
BR,ALONE,COLLOM,2024-04-19,FR,
BR,ALONE,COLLOM,2024-04-23,V,9
BR,ALONE,COLLOM,2024-04-23,B,
BR,ALONE,COLLOM,2024-04-23,FL,
BR,ALONE,COLLOM,2024-04-23,FR,
BR,ALONE,COLLOM,2024-04-26,V,9
BR,ALONE,COLLOM,2024-04-26,B,
BR,ALONE,COLLOM,2024-04-26,FL,
BR,ALONE,COLLOM,2024-04-26,FR,
BR,ALONE,COLLOM,2024-05-03,V,9
BR,ALONE,COLLOM,2024-05-03,B,
BR,ALONE,COLLOM,2024-05-03,FL,
BR,ALONE,COLLOM,2024-05-03,FR,
BR,ALONE,COLLOM,2024-05-07,V,9
BR,ALONE,COLLOM,2024-05-07,B,
BR,ALONE,COLLOM,2024-05-07,FL,
BR,ALONE,COLLOM,2024-05-07,FR,
BR,ALONE,COLLOM,2024-05-10,V,9
BR,ALONE,COLLOM,2024-05-10,B,
BR,ALONE,COLLOM,2024-05-10,FL,
BR,ALONE,COLLOM,2024-05-10,FR,
BR,ALONE,COLLOM,2024-05-14,V,9
BR,ALONE,COLLOM,2024-05-14,B,
BR,ALONE,COLLOM,2024-05-14,FL,
BR,ALONE,COLLOM,2024-05-14,FR,
BR,ALONE,COLLOM,2024-05-17,V,9
BR,ALONE,COLLOM,2024-05-17,B,
BR,ALONE,COLLOM,2024-05-17,FL,
BR,ALONE,COLLOM,2024-05-17,FR,
BR,ALONE,COLLOM,2024-05-21,V,6
BR,ALONE,COLLOM,2024-05-21,B,
BR,ALONE,COLLOM,2024-05-21,FL,
BR,ALONE,COLLOM,2024-05-21,FR,
BR,ALONE,COLLOM,2024-05-24,V,7
BR,ALONE,COLLOM,2024-05-24,B,
BR,ALONE,COLLOM,2024-05-24,FL,
BR,ALONE,COLLOM,2024-05-24,FR,
BR,ALONE,COLLOM,2024-05-28,V,6
BR,ALONE,COLLOM,2024-05-28,B,
BR,ALONE,COLLOM,2024-05-28,FL,
BR,ALONE,COLLOM,2024-05-28,FR,
BR,ALONE,COLLOM,2024-05-31,V,7
BR,ALONE,COLLOM,2024-05-31,B,
BR,ALONE,COLLOM,2024-05-31,FL,
BR,ALONE,COLLOM,2024-05-31,FR,
BR,ALONE,COLLOM,2024-06-07,V,7
BR,ALONE,COLLOM,2024-06-07,B,
BR,ALONE,COLLOM,2024-06-07,FL,
BR,ALONE,COLLOM,2024-06-07,FR,
BR,ALONE,COLLOM,2024-06-11,V,5
BR,ALONE,COLLOM,2024-06-11,B,2
BR,ALONE,COLLOM,2024-06-11,FL,
BR,ALONE,COLLOM,2024-06-11,FR,
BR,ALONE,COLLOM,2024-06-14,V,5
BR,ALONE,COLLOM,2024-06-14,B,2
BR,ALONE,COLLOM,2024-06-14,FL,
BR,ALONE,COLLOM,2024-06-14,FR,
BR,ALONE,COLLOM,2024-06-18,V,3
BR,ALONE,COLLOM,2024-06-18,B,4
BR,ALONE,COLLOM,2024-06-18,FL,0
BR,ALONE,COLLOM,2024-06-18,FR,1
BR,ALONE,COLLOM,2024-06-21,V,3
BR,ALONE,COLLOM,2024-06-21,B,4
BR,ALONE,COLLOM,2024-06-21,FL,0
BR,ALONE,COLLOM,2024-06-21,FR,1
BR,ALONE,COLLOM,2024-06-25,V,1
BR,ALONE,COLLOM,2024-06-25,B,5
BR,ALONE,COLLOM,2024-06-25,FL,0
BR,ALONE,COLLOM,2024-06-25,FR,1
BR,ALONE,COLLOM,2024-06-28,V,0
BR,ALONE,COLLOM,2024-06-28,B,6
BR,ALONE,COLLOM,2024-06-28,FL,0
BR,ALONE,COLLOM,2024-06-28,FR,4
BR,ALONE,COLLOM,2024-07-02,V,0
BR,ALONE,COLLOM,2024-07-02,B,6
BR,ALONE,COLLOM,2024-07-02,FL,0
BR,ALONE,COLLOM,2024-07-02,FR,6
BR,ALONE,CLAPUR,2024-03-01,V,11
BR,ALONE,CLAPUR,2024-03-01,B,
BR,ALONE,CLAPUR,2024-03-01,FL,
BR,ALONE,CLAPUR,2024-03-01,FR,
BR,ALONE,CLAPUR,2024-03-08,V,11
BR,ALONE,CLAPUR,2024-03-08,B,
BR,ALONE,CLAPUR,2024-03-08,FL,
BR,ALONE,CLAPUR,2024-03-08,FR,
BR,ALONE,CLAPUR,2024-03-15,V,11
BR,ALONE,CLAPUR,2024-03-15,B,
BR,ALONE,CLAPUR,2024-03-15,FL,
BR,ALONE,CLAPUR,2024-03-15,FR,
BR,ALONE,CLAPUR,2024-03-20,V,11
BR,ALONE,CLAPUR,2024-03-20,B,
BR,ALONE,CLAPUR,2024-03-20,FL,
BR,ALONE,CLAPUR,2024-03-20,FR,
BR,ALONE,CLAPUR,2024-03-26,V,11
BR,ALONE,CLAPUR,2024-03-26,B,
BR,ALONE,CLAPUR,2024-03-26,FL,
BR,ALONE,CLAPUR,2024-03-26,FR,
BR,ALONE,CLAPUR,2024-04-02,V,11
BR,ALONE,CLAPUR,2024-04-02,B,
BR,ALONE,CLAPUR,2024-04-02,FL,
BR,ALONE,CLAPUR,2024-04-02,FR,
BR,ALONE,CLAPUR,2024-04-05,V,11
BR,ALONE,CLAPUR,2024-04-05,B,
BR,ALONE,CLAPUR,2024-04-05,FL,
BR,ALONE,CLAPUR,2024-04-05,FR,
BR,ALONE,CLAPUR,2024-04-09,V,11
BR,ALONE,CLAPUR,2024-04-09,B,
BR,ALONE,CLAPUR,2024-04-09,FL,
BR,ALONE,CLAPUR,2024-04-09,FR,
BR,ALONE,CLAPUR,2024-04-12,V,11
BR,ALONE,CLAPUR,2024-04-12,B,
BR,ALONE,CLAPUR,2024-04-12,FL,
BR,ALONE,CLAPUR,2024-04-12,FR,
BR,ALONE,CLAPUR,2024-04-16,V,11
BR,ALONE,CLAPUR,2024-04-16,B,
BR,ALONE,CLAPUR,2024-04-16,FL,
BR,ALONE,CLAPUR,2024-04-16,FR,
BR,ALONE,CLAPUR,2024-04-19,V,11
BR,ALONE,CLAPUR,2024-04-19,B,
BR,ALONE,CLAPUR,2024-04-19,FL,
BR,ALONE,CLAPUR,2024-04-19,FR,
BR,ALONE,CLAPUR,2024-04-23,V,10
BR,ALONE,CLAPUR,2024-04-23,B,
BR,ALONE,CLAPUR,2024-04-23,FL,
BR,ALONE,CLAPUR,2024-04-23,FR,
BR,ALONE,CLAPUR,2024-04-26,V,11
BR,ALONE,CLAPUR,2024-04-26,B,
BR,ALONE,CLAPUR,2024-04-26,FL,
BR,ALONE,CLAPUR,2024-04-26,FR,
BR,ALONE,CLAPUR,2024-05-03,V,11
BR,ALONE,CLAPUR,2024-05-03,B,
BR,ALONE,CLAPUR,2024-05-03,FL,
BR,ALONE,CLAPUR,2024-05-03,FR,
BR,ALONE,CLAPUR,2024-05-07,V,11
BR,ALONE,CLAPUR,2024-05-07,B,
BR,ALONE,CLAPUR,2024-05-07,FL,
BR,ALONE,CLAPUR,2024-05-07,FR,
BR,ALONE,CLAPUR,2024-05-10,V,11
BR,ALONE,CLAPUR,2024-05-10,B,
BR,ALONE,CLAPUR,2024-05-10,FL,
BR,ALONE,CLAPUR,2024-05-10,FR,
BR,ALONE,CLAPUR,2024-05-14,V,10
BR,ALONE,CLAPUR,2024-05-14,B,1
BR,ALONE,CLAPUR,2024-05-14,FL,
BR,ALONE,CLAPUR,2024-05-14,FR,
BR,ALONE,CLAPUR,2024-05-17,V,10
BR,ALONE,CLAPUR,2024-05-17,B,
BR,ALONE,CLAPUR,2024-05-17,FL,
BR,ALONE,CLAPUR,2024-05-17,FR,
BR,ALONE,CLAPUR,2024-05-21,V,10
BR,ALONE,CLAPUR,2024-05-21,B,
BR,ALONE,CLAPUR,2024-05-21,FL,
BR,ALONE,CLAPUR,2024-05-21,FR,
BR,ALONE,CLAPUR,2024-05-24,V,11
BR,ALONE,CLAPUR,2024-05-24,B,
BR,ALONE,CLAPUR,2024-05-24,FL,
BR,ALONE,CLAPUR,2024-05-24,FR,
BR,ALONE,CLAPUR,2024-05-28,V,10
BR,ALONE,CLAPUR,2024-05-28,B,1
BR,ALONE,CLAPUR,2024-05-28,FL,
BR,ALONE,CLAPUR,2024-05-28,FR,
BR,ALONE,CLAPUR,2024-05-31,V,10
BR,ALONE,CLAPUR,2024-05-31,B,
BR,ALONE,CLAPUR,2024-05-31,FL,
BR,ALONE,CLAPUR,2024-05-31,FR,
BR,ALONE,CLAPUR,2024-06-07,V,5
BR,ALONE,CLAPUR,2024-06-07,B,4
BR,ALONE,CLAPUR,2024-06-07,FL,
BR,ALONE,CLAPUR,2024-06-07,FR,
BR,ALONE,CLAPUR,2024-06-11,V,2
BR,ALONE,CLAPUR,2024-06-11,B,8
BR,ALONE,CLAPUR,2024-06-11,FL,
BR,ALONE,CLAPUR,2024-06-11,FR,
BR,ALONE,CLAPUR,2024-06-14,V,4
BR,ALONE,CLAPUR,2024-06-14,B,6
BR,ALONE,CLAPUR,2024-06-14,FL,
BR,ALONE,CLAPUR,2024-06-14,FR,
BR,ALONE,CLAPUR,2024-06-18,V,9
BR,ALONE,CLAPUR,2024-06-18,B,1
BR,ALONE,CLAPUR,2024-06-18,FL,
BR,ALONE,CLAPUR,2024-06-18,FR,
BR,ALONE,CLAPUR,2024-06-21,V,9
BR,ALONE,CLAPUR,2024-06-21,B,1
BR,ALONE,CLAPUR,2024-06-21,FL,
BR,ALONE,CLAPUR,2024-06-21,FR,
BR,ALONE,CLAPUR,2024-06-25,V,5
BR,ALONE,CLAPUR,2024-06-25,B,4
BR,ALONE,CLAPUR,2024-06-25,FL,
BR,ALONE,CLAPUR,2024-06-25,FR,
BR,ALONE,CLAPUR,2024-06-28,V,6
BR,ALONE,CLAPUR,2024-06-28,B,3
BR,ALONE,CLAPUR,2024-06-28,FL,1
BR,ALONE,CLAPUR,2024-06-28,FR,0
BR,ALONE,CLAPUR,2024-07-02,V,1
BR,ALONE,CLAPUR,2024-07-02,B,9
BR,ALONE,CLAPUR,2024-07-02,FL,1
BR,ALONE,CLAPUR,2024-07-02,FR,3
BR,ALONE,COLLIN,2024-03-01,V,10
BR,ALONE,COLLIN,2024-03-01,B,
BR,ALONE,COLLIN,2024-03-01,FL,
BR,ALONE,COLLIN,2024-03-01,FR,
BR,ALONE,COLLIN,2024-03-08,V,10
BR,ALONE,COLLIN,2024-03-08,B,
BR,ALONE,COLLIN,2024-03-08,FL,
BR,ALONE,COLLIN,2024-03-08,FR,
BR,ALONE,COLLIN,2024-03-15,V,10
BR,ALONE,COLLIN,2024-03-15,B,
BR,ALONE,COLLIN,2024-03-15,FL,
BR,ALONE,COLLIN,2024-03-15,FR,
BR,ALONE,COLLIN,2024-03-20,V,10
BR,ALONE,COLLIN,2024-03-20,B,
BR,ALONE,COLLIN,2024-03-20,FL,
BR,ALONE,COLLIN,2024-03-20,FR,
BR,ALONE,COLLIN,2024-03-26,V,10
BR,ALONE,COLLIN,2024-03-26,B,
BR,ALONE,COLLIN,2024-03-26,FL,
BR,ALONE,COLLIN,2024-03-26,FR,
BR,ALONE,COLLIN,2024-04-02,V,10
BR,ALONE,COLLIN,2024-04-02,B,
BR,ALONE,COLLIN,2024-04-02,FL,
BR,ALONE,COLLIN,2024-04-02,FR,
BR,ALONE,COLLIN,2024-04-05,V,11
BR,ALONE,COLLIN,2024-04-05,B,
BR,ALONE,COLLIN,2024-04-05,FL,
BR,ALONE,COLLIN,2024-04-05,FR,
BR,ALONE,COLLIN,2024-04-09,V,11
BR,ALONE,COLLIN,2024-04-09,B,
BR,ALONE,COLLIN,2024-04-09,FL,
BR,ALONE,COLLIN,2024-04-09,FR,
BR,ALONE,COLLIN,2024-04-12,V,9
BR,ALONE,COLLIN,2024-04-12,B,2
BR,ALONE,COLLIN,2024-04-12,FL,
BR,ALONE,COLLIN,2024-04-12,FR,
BR,ALONE,COLLIN,2024-04-16,V,11
BR,ALONE,COLLIN,2024-04-16,B,
BR,ALONE,COLLIN,2024-04-16,FL,
BR,ALONE,COLLIN,2024-04-16,FR,
BR,ALONE,COLLIN,2024-04-19,V,7
BR,ALONE,COLLIN,2024-04-19,B,2
BR,ALONE,COLLIN,2024-04-19,FL,
BR,ALONE,COLLIN,2024-04-19,FR,
BR,ALONE,COLLIN,2024-04-23,V,7
BR,ALONE,COLLIN,2024-04-23,B,2
BR,ALONE,COLLIN,2024-04-23,FL,
BR,ALONE,COLLIN,2024-04-23,FR,
BR,ALONE,COLLIN,2024-04-26,V,7
BR,ALONE,COLLIN,2024-04-26,B,2
BR,ALONE,COLLIN,2024-04-26,FL,
BR,ALONE,COLLIN,2024-04-26,FR,
BR,ALONE,COLLIN,2024-05-03,V,3
BR,ALONE,COLLIN,2024-05-03,B,6
BR,ALONE,COLLIN,2024-05-03,FL,
BR,ALONE,COLLIN,2024-05-03,FR,
BR,ALONE,COLLIN,2024-05-07,V,4
BR,ALONE,COLLIN,2024-05-07,B,6
BR,ALONE,COLLIN,2024-05-07,FL,
BR,ALONE,COLLIN,2024-05-07,FR,
BR,ALONE,COLLIN,2024-05-10,V,4
BR,ALONE,COLLIN,2024-05-10,B,5
BR,ALONE,COLLIN,2024-05-10,FL,
BR,ALONE,COLLIN,2024-05-10,FR,
BR,ALONE,COLLIN,2024-05-14,V,2
BR,ALONE,COLLIN,2024-05-14,B,6
BR,ALONE,COLLIN,2024-05-14,FL,
BR,ALONE,COLLIN,2024-05-14,FR,
BR,ALONE,COLLIN,2024-05-17,V,8
BR,ALONE,COLLIN,2024-05-17,B,1
BR,ALONE,COLLIN,2024-05-17,FL,
BR,ALONE,COLLIN,2024-05-17,FR,
BR,ALONE,COLLIN,2024-05-21,V,3
BR,ALONE,COLLIN,2024-05-21,B,4
BR,ALONE,COLLIN,2024-05-21,FL,1
BR,ALONE,COLLIN,2024-05-21,FR,
BR,ALONE,COLLIN,2024-05-24,V,3
BR,ALONE,COLLIN,2024-05-24,B,5
BR,ALONE,COLLIN,2024-05-24,FL,2
BR,ALONE,COLLIN,2024-05-24,FR,
BR,ALONE,COLLIN,2024-05-28,V,3
BR,ALONE,COLLIN,2024-05-28,B,6
BR,ALONE,COLLIN,2024-05-28,FL,3
BR,ALONE,COLLIN,2024-05-28,FR,
BR,ALONE,COLLIN,2024-05-31,V,2
BR,ALONE,COLLIN,2024-05-31,B,
BR,ALONE,COLLIN,2024-05-31,FL,
BR,ALONE,COLLIN,2024-05-31,FR,
BR,ALONE,COLLIN,2024-06-07,V,0
BR,ALONE,COLLIN,2024-06-07,B,4
BR,ALONE,COLLIN,2024-06-07,FL,4
BR,ALONE,COLLIN,2024-06-07,FR,4
BR,ALONE,COLLIN,2024-06-11,V,3
BR,ALONE,COLLIN,2024-06-11,B,6
BR,ALONE,COLLIN,2024-06-11,FL,6
BR,ALONE,COLLIN,2024-06-11,FR,7
BR,ALONE,COLLIN,2024-06-14,V,0
BR,ALONE,COLLIN,2024-06-14,B,6
BR,ALONE,COLLIN,2024-06-14,FL,7
BR,ALONE,COLLIN,2024-06-14,FR,8
BR,ALONE,COLLIN,2024-06-18,V,0
BR,ALONE,COLLIN,2024-06-18,B,6
BR,ALONE,COLLIN,2024-06-18,FL,3
BR,ALONE,COLLIN,2024-06-18,FR,3
BR,ALONE,COLLIN,2024-06-21,V,0
BR,ALONE,COLLIN,2024-06-21,B,6
BR,ALONE,COLLIN,2024-06-21,FL,3
BR,ALONE,COLLIN,2024-06-21,FR,3
BR,ALONE,COLLIN,2024-06-25,V,0
BR,ALONE,COLLIN,2024-06-25,B,6
BR,ALONE,COLLIN,2024-06-25,FL,6
BR,ALONE,COLLIN,2024-06-25,FR,7
BR,ALONE,COLLIN,2024-06-28,V,0
BR,ALONE,COLLIN,2024-06-28,B,2
BR,ALONE,COLLIN,2024-06-28,FL,2
BR,ALONE,COLLIN,2024-06-28,FR,10
BR,ALONE,COLLIN,2024-07-02,V,
BR,ALONE,COLLIN,2024-07-02,B,
BR,ALONE,COLLIN,2024-07-02,FL,
BR,ALONE,COLLIN,2024-07-02,FR,
SEM,DIVERSE,PLECON,2024-03-01,V,1
SEM,DIVERSE,PLECON,2024-03-01,B,
SEM,DIVERSE,PLECON,2024-03-01,FL,
SEM,DIVERSE,PLECON,2024-03-01,FR,
SEM,DIVERSE,PLECON,2024-03-08,V,1
SEM,DIVERSE,PLECON,2024-03-08,B,
SEM,DIVERSE,PLECON,2024-03-08,FL,
SEM,DIVERSE,PLECON,2024-03-08,FR,
SEM,DIVERSE,PLECON,2024-03-15,V,1
SEM,DIVERSE,PLECON,2024-03-15,B,
SEM,DIVERSE,PLECON,2024-03-15,FL,
SEM,DIVERSE,PLECON,2024-03-15,FR,
SEM,DIVERSE,PLECON,2024-03-20,V,1
SEM,DIVERSE,PLECON,2024-03-20,B,1
SEM,DIVERSE,PLECON,2024-03-20,FL,
SEM,DIVERSE,PLECON,2024-03-20,FR,
SEM,DIVERSE,PLECON,2024-03-26,V,1
SEM,DIVERSE,PLECON,2024-03-26,B,1
SEM,DIVERSE,PLECON,2024-03-26,FL,
SEM,DIVERSE,PLECON,2024-03-26,FR,
SEM,DIVERSE,PLECON,2024-04-02,V,1
SEM,DIVERSE,PLECON,2024-04-02,B,1
SEM,DIVERSE,PLECON,2024-04-02,FL,
SEM,DIVERSE,PLECON,2024-04-02,FR,
SEM,DIVERSE,PLECON,2024-04-05,V,1
SEM,DIVERSE,PLECON,2024-04-05,B,1
SEM,DIVERSE,PLECON,2024-04-05,FL,1
SEM,DIVERSE,PLECON,2024-04-05,FR,
SEM,DIVERSE,PLECON,2024-04-09,V,1
SEM,DIVERSE,PLECON,2024-04-09,B,1
SEM,DIVERSE,PLECON,2024-04-09,FL,1
SEM,DIVERSE,PLECON,2024-04-09,FR,
